Articlenumber;Type;Manufacturer;Model;Modeldescription;Languages;UnitPrice;IsDiscontinued;IsNew;IsSpecialPrice;Stock;DeliveryQuantity;DeliveryDay;EAN;IsVIPPrice;TimeStamp
708353;Smartwatch;Samsung;Smartwatch Samsung Watch 5 R915  LTE Silver;"- Dimensions: 44.4 x 43.3 x 9.8 mm
- Weight: 33.5 g  
- Displaysize: 1.4 inch; 450 x 450 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Sim: eSIM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-core 1.18 GHz Cortex-A55
- Oper.System: Android Wear OS 3.5, One UI Watch 4.5
- Specials: Accelerometer, gyro, heart rate, barometer, Natural language commands and dictation
Samsung Pay (depending on provider, region & bank support)";;247.5000;False;False;False;9;0.0;;8806094498950;0;25/09/2022 09:29
708354;Smartwatch;Samsung;Smartwatch Samsung Watch 5 R905  LTE Gold;"- Dimensions: 40.4 x 39.3 x 9.8 mm
- Weight: 28.7 g  
- Displaysize: 1.2 inches; 396 x 396 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Sim: eSIM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-core 1.18 GHz Cortex-A55
- Oper.System: Android Wear OS 3.5, One UI Watch 4.5
- Specials: Accelerometer, gyro, heart rate, barometer, Natural language commands and dictation
Samsung Pay (depending on provider, region & bank support)";;219.5000;False;False;False;9;0.0;;8806094497984;0;25/09/2022 09:29
708355;Smartwatch;Samsung;Smartwatch Samsung Watch 5 R905  LTE Grey;"- Dimensions: 40.4 x 39.3 x 9.8 mm
- Weight: 28.7 g
- Displaysize: 1.2 inches; 396 x 396 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Sim: eSIM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-core 1.18 GHz Cortex-A55
- Oper.System: Android Wear OS 3.5, One UI Watch 4.5
- Specials: Accelerometer, gyro, heart rate, barometer, Natural language commands and dictation
Samsung Pay (depending on provider, region & bank support)";;219.5000;False;False;False;26;0.0;;8806094497991;0;25/09/2022 09:29
708357;Smartwatch;Samsung;Smartwatch Samsung Watch 5 R905  LTE Silver;"- Dimensions:  40.4 x 39.3 x 9.8 mm
- Weight: 28.7 g
- Displaysize: 1.2 inches; 396 x 396 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Sim: eSIM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-core 1.18 GHz Cortex-A55
- Oper.System: Android Wear OS 3.5, One UI Watch 4.5
- Specials: Accelerometer, gyro, heart rate, barometer, Natural language commands and dictation
Samsung Pay (depending on provider, region & bank support)";;219.5000;False;False;False;7;0.0;;8806094497915;0;25/09/2022 09:29
708359;Smartwatch;Samsung;Smartwatch Samsung Watch 5 pro R920 Titanium;"- Dimensions: 45.4 x 45.4 x 10.5 mm
- Weight: 46.5 g
- Displaysize: 1.4 inch; 450 x 450 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Sim: eSIM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-core 1.18 GHz Cortex-A55
- Oper.System: Android Wear OS 3.5, One UI Watch 4.5
- Specials: Accelerometer, gyro, heart rate, barometer, Natural language commands and dictation
Samsung Pay (depending on provider, region & bank support)";;309.5000;False;False;False;47;0.0;;8806094491760;0;25/09/2022 09:29
708361;Handy;Realme;Realme C11 2GB RAM 32GB grey EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Micro-SIM/Nano-SIM/SIM 
- Dimensions: 164.4 x 75.9 x 9.1 mm
- Weight:196g
- Displaysize: 6.5"" 720x1560 pixel
- Displaytype: IPS LCD capacitive touchscreen, 16M colors 
- Memory int.: 32GB, 2GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: 
- CPU: Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
- Camera: 13 MP, f/2.2, (wide), PDAF 2 MP, f/2.4, (depth) 
- Oper.System: Android
- Stand-by: max. h
- Talk time: max. h
- Specials: Accelerometer, proximity, compass";;92.5000;False;False;False;36;0.0;;6941399058149;0;25/09/2022 09:29
708364;Handy;Apple;Apple iPhone 11 4G 128GB white EU;"- Type: Smartphone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1700(AWS)/1900/2100
- 4G Network: LTE 
- Sim-type: Nano-SIM
- Dimensions: 150.9 x 75.7 x 8.3 mm
- Weight: 194g
- Display size: 6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio), 828 x 1792 pixels
- Display type: IPS LCD capacitive touchscreen, 16M colors
- Memory int.: 128GB, 4GB RAM
- Card slot: No
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA, LTE
- Connectivity: Bluetooth, Wi-Fi, NFC 
- Features: GPS, A-GPS, Glonass, Galileo, QZSS
- CPU: Apple A13 Bionic (7 nm+)
- Main Camera: Dual: 12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS
12 MP, f/2.4, 13mm (ultrawide)
- Selfie Camera: 12 MP, f/2.2, TOF 3D camera
- Oper.System: iOS 13
- Stand-by: max. h
- Talk time: max. h
- Specials: IP68 dust/water resistant (up to 2m for 30 mins), Apple Pay (Visa, MasterCard, AMEX certified), Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Fast battery charging 18W, Qi wireless charging, Reverse wireless charging";;529.5000;False;False;False;23;0.0;;194252099285;0;25/09/2022 09:29
708367;Handy;Apple;Apple iPhone 14 5G 128GB purple DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 128GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;929.5000;False;True;False;10;0.0;;194253408918;0;25/09/2022 09:29
708369;Handy;Apple;Apple iPhone 14 5G 128GB blue DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 128GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;949.5000;False;False;False;7;0.0;;194253409571;0;25/09/2022 09:29
708371;Handy;Apple;Apple iPhone 14 5G 256GB midnight DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 256GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;1029.5000;False;True;False;20;0.0;;194253409908;0;25/09/2022 09:29
708372;Handy;Apple;Apple iPhone 14 5G 256GB purple DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 256GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;1029.5000;False;False;False;3;0.0;;194253410560;0;25/09/2022 09:29
708374;Handy;Apple;Apple iPhone 14 5G 256GB blue DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 256GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;1029.5000;False;False;False;15;0.0;;194253411222;0;25/09/2022 09:29
708375;Handy;Apple;Apple iPhone 14 5G 256GB red DE;"- Type: Smartphone
- 2G Network: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)
- 3G Network: HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM and eSIM) or Dual eSIM - International
- Dimensions: 146.7 x 71.5 x 7.8 mm (5.78 x 2.81 x 0.31 in)
- Weight: 172 g 
- Displaysize: 6.1 inches, 1170 x 2532 pixels
- Displaytype: Super Retina XDR OLED, HDR10, Dolby Vision, 800 nits (HBM), 1200 nits (peak)
- Memory int.: 256GB 4GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GSM / CDMA / HSPA / EVDO / LTE / 5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS
12 MP, f/2.4, 13mm, 120° (ultrawide)	
- Oper.System: iOS 16";;1029.5000;False;False;False;5;0.0;;194253410898;0;25/09/2022 09:29
708401;Handy;Samsung;Samsung Galaxy S22 Dual Sim 8GB RAM 128GB Mystic Black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (2 Nano-SIMs + eSIM, dual stand-by)
- Dimensions: 146 x 70.6 x 7.6 mm
- Weight: 168 g
- Displaysize: 6.1"" 1080 x 2340 pixels
- Displaytype: Dynamic AMOLED 2X
- Memory int.: 128GB, 8GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi, NFC 
- CPU: Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510)
- Camera: Quad 50 MP, f/1.8, 23mm (wide), 1/1.56"", 1.0µm, Dual Pixel PDAF, OIS 10 MP, f/2.4, 70mm (telephoto), 1/3.94"", 1.0µm, PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"" 1.4µm, Super Steady video
- Oper.System: Android 12, One UI 4.1";;589.5000;False;False;False;11;0.0;;8806092878617;0;25/09/2022 09:29
708402;Smartwatch;Samsung;Smartwatch Samsung Watch 4 R870 Black EU;"- Dimensions: 44.4 x 43.3 x 9.8 mm
- Weight: 30.3 g 
- Displaysize: 1.36  inches; 450x450 pixels
- Displaytype: Circular Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-Core  1.18 GHz Exynos W920 Mali-G68 MP2
- Oper.System: Wear OS
- Specials: Accelerometer; Barometer; Bioelectrical Impedance Analysis; Electrical Heart sensor; Gyro sensor; Light Sensor; Optical Heart Rate sensor";;125.5000;False;False;False;30;0.0;;8806092538269;0;25/09/2022 09:29
708403;Smartwatch;Samsung;Smartwatch Samsung Watch 4 R880 Classic Black EU;"- Dimensions: 41.5 mm x 41.5 mm x 11.2 mm
- Weight: 46.5 g 
- Displaysize: 1.19 inches; 396 x 396 pixels
- Displaytype: Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-Core  1.18 GHz Exynos W920 Mali-G68 MP2
- Oper.System: Wear OS
- Specials: Accelerometer; Barometer; Bioelectrical Impedance Analysis; Electrical Heart sensor; Gyro sensor; Light Sensor; Optical Heart Rate sensor";;162.5000;False;False;False;57;0.0;;8806092539273;0;25/09/2022 09:29
708404;Smartwatch;Samsung;Smartwatch Samsung Watch 4 R890 Classic Black EU;"- Dimensions: 45.5 x 45.5 x 11 mm
- Weight: 52g 
- Displaysize: 1.36 inch;  450x450 pixels
- Displaytype: Circular Super AMOLED
- Memory int.: 1.5 GB RAM with 16 GB ROM
- Card slot: No
- Keypad: Multitouch
- Connectivity: Bluetooth, WiFi, NFC
- CPU: Dual-Core  1.18 GHz Exynos W920 Mali-G68 MP2
- Oper.System: Tizen-based wearable OS 4.0
- Stand-by: Up to ? h (mixed usage)
- Talk time:
- Specials: Accelerometer; Barometer; Bioelectrical Impedance Analysis; Electrical Heart sensor; Gyro sensor; Light Sensor; Optical Heart Rate sensor";;187.5000;False;False;False;41;0.0;;8806092521452;0;25/09/2022 09:29
708405;Handy;Xiaomi;Xiaomi Poco M5 4/64GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164 x 76.1 x 8.9 mm
- Weight: 201 g
- Displaysize: 6.58 inches, 1080 x 2408 pixels
- Displaytype: IPS LCD, 90Hz, 500 nits
- Memory int.: 64GB, 4GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, MIUI 13.5";;149.5000;False;False;False;17;0.0;;6934177796579;0;25/09/2022 09:29
708406;Handy;Xiaomi;Xiaomi Poco M5 6/128GB black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 164 x 76.1 x 8.9 mm
- Weight: 201 g
- Displaysize: 6.58 inches, 1080 x 2408 pixels
- Displaytype: IPS LCD, 90Hz, 500 nits
- Memory int.: 128GB, 6GB RAM
- Card slot: microSDXC (dedicated slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, MIUI 13.5";;174.5000;False;False;False;11;0.0;;6934177796593;0;25/09/2022 09:29
708408;Handy;Samsung;Samsung M13 4/128 green;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 165.4 x 76.9 x 8.4 mm
- Weight: 192 g
- Displaysize: 6.5 inches, 720 x 1600 pixels
- Displaytype: PLS LCD
- Memory int.: 128GB, 4GB RAM
- Card slot: microSDXC
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
- Camera: 50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (depth)
- Oper.System:Android 12, One UI 4.1";;154.5000;False;False;False;63;0.0;;8806094359039;0;25/09/2022 09:29
708409;Handy;Huawei;Huawei Nova Y90 6/128GB DS Emerald Green EU;"- 	Type: Smartphone
- 	2G Network: GSM 900 / 1800 / 1900 - SIM 1 & SIM 2
- 	3G Network: HSDPA 850 / 900 / 1900 / 2100
- 4G Network: LTE
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 163.3 x 74.7 x 8.4 mm
- Weight: 195 g
- Display size: 6.7 inches, 1080 x 2388 pixels
- Display type: IPS LCD, 90Hz
- Memory int.: 128GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver)
- Main Camera: 50 MP, f/1.8, (wide), PDAF, 2 MP, f/2.4, (macro), 2 MP, f/2.4, (depth)
- Oper. System: EMUI 12";;174.5000;False;False;False;70;0.0;;6941487267965;0;25/09/2022 09:29
708410;Handy;Huawei;Huawei Nova Y90 6/128GB DS Crystal Blue EU;"- 	Type: Smartphone
- 	2G Network: GSM 900 / 1800 / 1900 - SIM 1 & SIM 2
- 	3G Network: HSDPA 850 / 900 / 1900 / 2100
- 4G Network: LTE
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 163.3 x 74.7 x 8.4 mm
- Weight: 195 g
- Display size: 6.7 inches, 1080 x 2388 pixels
- Display type: IPS LCD, 90Hz
- Memory int.: 128GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver)
- Main Camera: 50 MP, f/1.8, (wide), PDAF, 2 MP, f/2.4, (macro), 2 MP, f/2.4, (depth)
- Oper. System: EMUI 12";;174.5000;False;False;False;70;0.0;;6941487267958;0;25/09/2022 09:29
708412;Handy;Huawei;Huawei Nova Y90 6/128GB DS Midnight Black EU;"- 	Type: Smartphone
- 	2G Network: GSM 900 / 1800 / 1900 - SIM 1 & SIM 2
- 	3G Network: HSDPA 850 / 900 / 1900 / 2100
- 4G Network: LTE
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 163.3 x 74.7 x 8.4 mm
- Weight: 195 g
- Display size: 6.7 inches, 1080 x 2388 pixels
- Display type: IPS LCD, 90Hz
- Memory int.: 128GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Data transfer: GPRS, EDGE, GSM, HSDPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver)
- Main Camera: 50 MP, f/1.8, (wide), PDAF, 2 MP, f/2.4, (macro), 2 MP, f/2.4, (depth)
- Oper. System: EMUI 12";;174.5000;False;False;False;70;0.0;;6941487267941;0;25/09/2022 09:29
708413;Handy;Apple;Apple iPhone 13 pro 512GB gold EU;"- Type: Smartphone
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
- Weight: 204  g 
- Displaysize: 6.1 inches
- Displaytype: Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 1200 nits (peak)
-Memory int.: 256GB 6GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA,LTE,5G
- Connectivity: Bluetooth, Wi-Fi, 
- CPU: Hexa-core (2x3.22 GHz + 4xX.X GHz)
- Camera: 12 MP, f/1.5, 26mm (wide), 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), PDAF, OIS, 3x optical zoom 12 MP, f/1.8, 13mm, 120° (ultrawide), PDAF TOF 3D LiDAR scanner (depth)
- Oper.System: 	iOS 15";;1199.5000;False;False;False;3;0.0;;194252718100;0;25/09/2022 09:29
708414;Handy;Samsung;Samsung A23 5G DS 4/64 GB Black EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 165.4 x 76.9 x 8.4 mm
- Weight: 197 g
- Displaysize: 6.6 inches 1080 x 2408 pixels
- Displaytype: PLS LCD, 120Hz
- Memory int.: 64GB, 4GB RAM
- Card slot: microSDXC
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver)
- Camera: 50 MP, f/1.8, (wide), PDAF, OIS, 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;209.5000;False;False;False;19;0.0;;8806094534061;0;25/09/2022 09:29
708415;Handy;Samsung;Samsung A23 5G DS 4/64 GB Light Blue EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 165.4 x 76.9 x 8.4 mm
- Weight: 197 g
- Displaysize: 6.6 inches 1080 x 2408 pixels
- Displaytype: PLS LCD, 120Hz
- Memory int.: 64GB, 4GB RAM
- Card slot: microSDXC
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver)
- Camera: 50 MP, f/1.8, (wide), PDAF, OIS, 5 MP, f/2.2, 123° (ultrawide), 1/5"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;209.5000;False;False;False;8;0.0;;8806094534108;0;25/09/2022 09:29
708417;Handy;Samsung;Samsung A33 5G 6GB/128GB Awesome Black Enterprise Edit. EU;"- Enterprise Edition
- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Hybrid Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 159.7 x 74 x 8.1 mm 
- Weight: 186  g
- Displaysize: 6.4 inches 1080 x 2400 pixels
- Displaytype: Super AMOLED
- Memory int.: 128GB, 6 GB RAM
- Card slot: 	microSDXC (uses shared SIM slot)
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi
- CPU: Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55)
- Camera: 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 8 MP, f/2.2, 123°, (ultrawide), 1/4.0"", 1.12µm 5 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)
- Oper.System: Android 12, One UI 4.1";;239.5000;False;False;False;41;0.0;;8806094268133;0;25/09/2022 09:29
708419;Handy;Xiaomi;Xiaomi 12 Pro 8/256GB Purple EU;"- Type: Phone 
- 2G Network: GSM 850/900/1800/1900
- 3G Network: HSDPA 850/900/1900/2100
- 4G Network: LTE 
- 5G Network
- Sim-type: Dual SIM (Nano-SIM, dual stand-by)
- Dimensions: 163.6 x 74.6 x 8.2 mm
- Weight: 204g
- Displaysize: 6.73 inches 1440 x 3200 pixels
- Displaytype: LTPO AMOLED,
- Memory int.: 256GB, 8GB RAM
- Card slot: no
- Keypad: full touch 
- Datatransfer: GPRS, EDGE, HSDPA, HSUPA
- Connectivity: Bluetooth, Wi-Fi 
- CPU: Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510)
- Camera: Triple 50 MP, f/1.9, 24mm (wide), 1/1.28"", 1.22µm, Dual Pixel PDAF, OIS
50 MP, f/1.9, 48mm (telephoto), PDAF, 2x optical zoom
50 MP, f/2.2, 115° (ultrawide)
- Oper.System: 	Android 12, MIUI 13";;547.5000;False;False;False;25;0.0;;6934177762543;0;25/09/2022 09:29
